iter	RMSE
1666	27.70829682
1667	27.70499402
1668	27.69993437
1669	27.69665412
1670	27.69156496
1671	27.68891751
1672	27.68756301
1673	27.68406401
1674	27.68273417
1675	27.68084576
1676	27.6776091
1677	27.67441907
1678	27.67094878
1679	27.66831004
1680	27.66402112
1681	27.66096372
1682	27.65818248
1683	27.65679103
1684	27.65321981
1685	27.6514092
1686	27.64743457
1687	27.6445935
1688	27.64009973
1689	27.63784672
1690	27.63447471
1691	27.63294823
1692	27.63028229
1693	27.62665649
1694	27.62518386
1695	27.62190535
1696	27.61991744
1697	27.61641161
1698	27.61440649
1699	27.6117779
1700	27.60918497
1701	27.60674219
1702	27.60405503
1703	27.60147801
1704	27.59950685
1705	27.59665392
1706	27.59414788
1707	27.58959254
1708	27.58662075
1709	27.58378363
1710	27.58072232
1711	27.577743
1712	27.57501734
1713	27.5737205
1714	27.57073175
1715	27.56640417
1716	27.56306238
1717	27.56092151
1718	27.55649227
1719	27.55409983
1720	27.55049723
1721	27.54713448
1722	27.54446384
1723	27.54140494
1724	27.53827797
1725	27.53566064
1726	27.53350733
1727	27.53049509
1728	27.52736257
1729	27.52472251
1730	27.52171632
1731	27.52006077
1732	27.51812932
1733	27.51517241
1734	27.51343985
1735	27.5114199
1736	27.5098588
1737	27.50702452
1738	27.50406119
1739	27.50092965
1740	27.49751367
1741	27.4919722
1742	27.48831159
1743	27.48559334
1744	27.48415774
1745	27.48175463
1746	27.47853965
1747	27.47547494
1748	27.47302384
1749	27.47051456
1750	27.46890065
1751	27.4649605
1752	27.46098079
1753	27.45953289
1754	27.45821922
1755	27.45443064
1756	27.45177012
1757	27.44917045
1758	27.44729797
1759	27.44451437
1760	27.44061459
1761	27.43743452
1762	27.4353111
1763	27.430408
1764	27.42732451
1765	27.42618998
1766	27.42335038
1767	27.42156622
1768	27.41967294
1769	27.41545976
1770	27.41248724
1771	27.409519
1772	27.40560571
1773	27.4041714
1774	27.4020674
1775	27.39900668
1776	27.39738723
1777	27.39503946
1778	27.39214497
1779	27.38676038
1780	27.38426169
1781	27.38130449
1782	27.37717088
1783	27.37333471
1784	27.37032889
1785	27.36735148
1786	27.36528412
1787	27.36330032
1788	27.36100154
1789	27.35689528
1790	27.35394834
1791	27.35141218
1792	27.34742859
1793	27.34456772
1794	27.33934215
1795	27.33710382
1796	27.33429529
1797	27.33081674
1798	27.32838563
1799	27.32304085
1800	27.32041116
1801	27.31603455
1802	27.31128044
1803	27.30804807
1804	27.30512731
1805	27.30197868
1806	27.29968933
1807	27.29680185
1808	27.29383043
1809	27.29138862
1810	27.28758789
1811	27.28403914
1812	27.27934915
1813	27.27463042
1814	27.27161753
1815	27.27005107
1816	27.26817476
1817	27.26692983
1818	27.26364067
1819	27.25985589
1820	27.2585052
1821	27.25635698
1822	27.25334301
1823	27.25132358
1824	27.24757032
1825	27.24516321
1826	27.24282935
1827	27.24141011
1828	27.23898922
1829	27.23491282
1830	27.23309625
1831	27.22893418
1832	27.22623019
1833	27.22530121
1834	27.22354397
1835	27.22203982
1836	27.22082672
1837	27.21868391
1838	27.21676525
1839	27.21326963
1840	27.21032726
1841	27.20824485
1842	27.20485037
1843	27.20194549
1844	27.20076394
1845	27.19788188
1846	27.19506329
1847	27.1925414
1848	27.19078304
1849	27.1884315
1850	27.18583418
1851	27.18172131
1852	27.17937505
1853	27.17699986
1854	27.1753506
1855	27.17321076
1856	27.17023579
1857	27.16770199
1858	27.16277761
1859	27.15983456
1860	27.1550872
1861	27.15159823
1862	27.14904032
1863	27.14600187
1864	27.14329806
1865	27.14065471
1866	27.13929921
1867	27.13682802
1868	27.13513192
1869	27.13218479
1870	27.12906982
1871	27.12565041
1872	27.12122521
1873	27.11877235
1874	27.11564955
1875	27.11378469
1876	27.11106376
1877	27.10973461
1878	27.10590494
1879	27.10376059
1880	27.1017395
1881	27.09663572
1882	27.09356692
1883	27.09226469
1884	27.09051472
1885	27.08826869
1886	27.08528518
1887	27.08257742
1888	27.08086757
1889	27.07862045
1890	27.07740993
1891	27.07522784
1892	27.07310785
1893	27.07092022
1894	27.0683369
1895	27.06451212
1896	27.06057092
1897	27.05871762
1898	27.05427337
1899	27.05248391
1900	27.05029468
1901	27.0469421
1902	27.04540367
1903	27.04340256
1904	27.04107618
1905	27.03665226
1906	27.03320172
1907	27.03013371
1908	27.02778485
1909	27.0257064
1910	27.02336922
1911	27.01858458
1912	27.01662031
1913	27.0135786
1914	27.01106446
1915	27.00904004
1916	27.00770182
1917	27.00286438
1918	26.99920488
1919	26.99798963
1920	26.9947096
1921	26.99124495
1922	26.98781247
1923	26.9852248
1924	26.98246565
1925	26.98144837
1926	26.97999091
1927	26.97564613
1928	26.97317662
1929	26.96897948
1930	26.96548434
1931	26.9631679
1932	26.96049028
1933	26.95650121
1934	26.95500286
1935	26.95098331
1936	26.94616739
1937	26.94428341
1938	26.94175869
1939	26.9391777
1940	26.93768689
1941	26.93559292
1942	26.93276777
1943	26.93051704
1944	26.92728753
1945	26.92468486
1946	26.92279017
1947	26.92121581
1948	26.918137
1949	26.91556065
1950	26.91301877
1951	26.91149429
1952	26.90936432
1953	26.90496761
1954	26.90260808
1955	26.899002
1956	26.89510955
1957	26.89305334
1958	26.88995505
1959	26.8880257
1960	26.88424158
1961	26.88069432
1962	26.87839869
1963	26.87603179
1964	26.87279309
1965	26.8711991
1966	26.86790419
1967	26.86370687
1968	26.86090638
1969	26.85855869
1970	26.85638314
1971	26.85381873
1972	26.85135788
1973	26.84720838
1974	26.84395929
1975	26.84255895
1976	26.84118568
1977	26.83645457
1978	26.83363584
1979	26.83149694
1980	26.8282119
1981	26.82663098
1982	26.82390112
1983	26.82077277
1984	26.81763579
1985	26.81540818
1986	26.81312181
1987	26.81143927
1988	26.80999523
1989	26.80806643
1990	26.80469733
1991	26.80335859
1992	26.80158163
1993	26.79962769
1994	26.79775387
1995	26.79537537
1996	26.79282208
1997	26.78999883
1998	26.78653306
1999	26.78437583
2000	26.78080551
2001	26.77878958
2002	26.7766253
2003	26.77532674
2004	26.77179108
2005	26.76966457
2006	26.76720729
2007	26.7636917
2008	26.76225262
2009	26.76108612
2010	26.75905971
2011	26.75621402
2012	26.75469347
2013	26.75274389
2014	26.7513287
2015	26.74672979
2016	26.74432688
2017	26.74229343
2018	26.74000662
2019	26.73607395
2020	26.73367391
2021	26.73168276
2022	26.72947604
2023	26.72659364
2024	26.72404842
2025	26.72158923
2026	26.71915208
2027	26.71583045
2028	26.71443741
2029	26.71289596
2030	26.71155364
2031	26.70885127
2032	26.70729674
2033	26.70526671
2034	26.70306581
2035	26.69972515
2036	26.69762237
2037	26.69667425
2038	26.69458289
2039	26.69138072
2040	26.68852706
2041	26.68741426
2042	26.68475064
2043	26.68145698
2044	26.67916648
2045	26.67541311
2046	26.67151328
2047	26.66997154
2048	26.66793728
2049	26.66601951
2050	26.66337688
2051	26.66150551
2052	26.65860691
2053	26.65715425
2054	26.65580321
2055	26.65303974
2056	26.65038755
2057	26.64658426
2058	26.64486876
2059	26.64326388
2060	26.64142294
2061	26.63798058
2062	26.63552473
2063	26.63377462
2064	26.63248071
2065	26.62883055
2066	26.62517454
2067	26.62287354
2068	26.62122529
2069	26.61872342
2070	26.6165897
2071	26.61387182
2072	26.61190811
2073	26.60893694
2074	26.6069319
2075	26.60413865
2076	26.60282025
2077	26.59976048
2078	26.59851187
2079	26.59602171
2080	26.5939644
2081	26.5904833
2082	26.58721454
2083	26.58421673
2084	26.58129186
2085	26.57932251
2086	26.57802377
2087	26.57464848
2088	26.57272439
2089	26.56999827
2090	26.5682821
2091	26.56636396
2092	26.56480972
2093	26.56216251
2094	26.55965204
2095	26.55711569
2096	26.5526758
2097	26.55112984
2098	26.54892197
2099	26.54673523
2100	26.54545132
2101	26.54407108
2102	26.54158762
2103	26.54056298
2104	26.53851738
2105	26.53414102
2106	26.52969323
2107	26.52825215
2108	26.52630818
2109	26.52479597
2110	26.52257261
2111	26.51807898
2112	26.51488609
2113	26.51234839
2114	26.50819617
2115	26.5067885
2116	26.50519546
2117	26.50303123
2118	26.50112688
2119	26.49819367
2120	26.49548395
2121	26.49289084
2122	26.49104858
2123	26.48916146
2124	26.48760639
2125	26.48407855
2126	26.48037675
2127	26.4781484
2128	26.47512098
2129	26.4719181
2130	26.47032152
2131	26.4689005
2132	26.46717084
2133	26.46521671
2134	26.4628747
2135	26.46060845
2136	26.45874513
2137	26.45534145
2138	26.45334807
2139	26.45034943
2140	26.44833843
2141	26.44523922
2142	26.44313813
2143	26.44129544
2144	26.43895398
2145	26.43534872
2146	26.43359979
2147	26.43178058
2148	26.42839807
2149	26.42594688
2150	26.42367812
2151	26.42131084
2152	26.41769479
2153	26.41665226
2154	26.41400966
2155	26.41259331
2156	26.41109004
2157	26.40912179
2158	26.40799628
2159	26.40612349
2160	26.40385995
2161	26.40067954
2162	26.39755559
2163	26.3952595
2164	26.39296248
2165	26.38970341
2166	26.38549025
2167	26.38371586
2168	26.38150584
2169	26.37822391
2170	26.37568459
2171	26.37220447
2172	26.36863532
2173	26.36615537
2174	26.3638275
2175	26.36179917
2176	26.35910645
2177	26.35808707
2178	26.35634689
2179	26.35291272
2180	26.35049563
2181	26.34695444
2182	26.34488133
2183	26.34135389
2184	26.33754075
2185	26.33645005
2186	26.33257393
2187	26.33027435
2188	26.32866428
2189	26.32618475
2190	26.3250675
2191	26.32361695
2192	26.32028493
2193	26.31903284
2194	26.31666734
2195	26.31465601
2196	26.31118985
2197	26.30963048
2198	26.3083237
2199	26.30664128
2200	26.3036507
2201	26.29958063
2202	26.29518679
2203	26.29401788
2204	26.29244435
2205	26.28976372
2206	26.28798256
2207	26.28606176
2208	26.28385495
2209	26.28211416
2210	26.28010479
2211	26.27842732
2212	26.2758532
2213	26.2743277
2214	26.27248468
2215	26.26889392
2216	26.26720218
2217	26.26539316
2218	26.26295258
2219	26.26017412
2220	26.25889515
2221	26.25673004
2222	26.25455534
2223	26.25190583
2224	26.2477241
2225	26.24594154
2226	26.24358806
2227	26.2420343
2228	26.2402344
2229	26.23884407
2230	26.23648161
2231	26.23526474
2232	26.2327892
2233	26.23107159
2234	26.22928832
2235	26.2266814
2236	26.22438043
2237	26.2227124
2238	26.21992179
2239	26.21831194
2240	26.21688687
2241	26.21477381
2242	26.21245584
2243	26.20954859
2244	26.20706563
2245	26.20533427
2246	26.20382016
2247	26.20117288
2248	26.1985658
2249	26.19701298
2250	26.19431453
2251	26.19281791
2252	26.19105415
2253	26.18919043
2254	26.18773687
2255	26.18590973
2256	26.18374623
2257	26.18121071
2258	26.17894391
2259	26.17472437
2260	26.1727672
2261	26.17141823
2262	26.16961805
2263	26.16556388
2264	26.16397172
2265	26.16075232
2266	26.15916728
2267	26.15752321
2268	26.15469894
2269	26.15209499
2270	26.15090872
2271	26.1471081
2272	26.14456869
2273	26.14279693
2274	26.14107921
2275	26.13797808
2276	26.1361331
2277	26.13435386
2278	26.13225278
2279	26.12963968
2280	26.12784762
2281	26.12593432
2282	26.12431758
2283	26.12142602
2284	26.1196889
2285	26.11762093
2286	26.11558398
2287	26.11271578
2288	26.10940483
2289	26.10648185
2290	26.10481997
2291	26.10283411
2292	26.1001508
2293	26.09901626
2294	26.09731249
2295	26.09577203
2296	26.09234133
2297	26.0884911
2298	26.0857748
2299	26.08413875
2300	26.08123565
2301	26.07947991
2302	26.07782855
2303	26.07480195
2304	26.07238678
2305	26.07107644
2306	26.06827947
2307	26.06492024
2308	26.06358803
2309	26.0617464
2310	26.05983165
2311	26.05766266
2312	26.05552513
2313	26.05335068
2314	26.051238
2315	26.04776581
2316	26.04494242
2317	26.04213763
2318	26.0399938
2319	26.03801946
2320	26.03492242
2321	26.03096357
2322	26.02913229
2323	26.02709891
2324	26.02519816
2325	26.02114424
2326	26.01690046
2327	26.01464825
2328	26.01273401
2329	26.01101676
2330	26.00863545
2331	26.00633787
2332	26.0044547
2333	26.00264713
2334	26.00052971
2335	25.99768317
2336	25.99558705
2337	25.99191511
2338	25.98980102
2339	25.98804342
2340	25.98637278
2341	25.9834249
2342	25.98126092
2343	25.97704308
2344	25.97466701
2345	25.97255837
2346	25.97030948
2347	25.96633349
2348	25.96379149
2349	25.96240394
2350	25.95962686
2351	25.95820694
2352	25.95599395
2353	25.95398254
2354	25.95121962
2355	25.94729475
2356	25.94562494
2357	25.94190868
2358	25.93814724
2359	25.93643447
2360	25.93428616
2361	25.93238117
2362	25.93041006
2363	25.9287458
2364	25.92677419
2365	25.92507751
2366	25.92388118
2367	25.92076327
2368	25.91867893
2369	25.91575903
2370	25.91419992
2371	25.91191571
2372	25.91017986
2373	25.90895371
2374	25.9072286
2375	25.90541326
2376	25.90234432
2377	25.89968751
2378	25.8967717
2379	25.89525177
2380	25.89215998
2381	25.89050924
2382	25.88832075
2383	25.88621586
2384	25.88397551
2385	25.88155265
2386	25.87851465
2387	25.87526324
2388	25.87301162
2389	25.87087353
2390	25.86813614
2391	25.86628579
2392	25.86490722
2393	25.8630955
2394	25.86089183
2395	25.85930144
2396	25.85747504
2397	25.85490704
2398	25.85329176
2399	25.85095626
2400	25.84807729
2401	25.84628617
2402	25.84482306
2403	25.84104836
2404	25.83748499
2405	25.83566028
2406	25.83255838
2407	25.83093482
2408	25.82849961
2409	25.8266166
2410	25.82366274
2411	25.82126213
2412	25.8201005
2413	25.81765721
2414	25.81628313
2415	25.81421159
2416	25.81329315
2417	25.81192275
2418	25.80909819
2419	25.80685991
2420	25.80455756
2421	25.80167474
2422	25.79988041
2423	25.79682868
2424	25.79449277
2425	25.79370898
2426	25.79150218
2427	25.78946187
2428	25.78616198
2429	25.78487263
2430	25.78272607
2431	25.78012898
2432	25.77747656
2433	25.77483781
2434	25.77166598
2435	25.76889034
2436	25.76589946
2437	25.76225397
2438	25.7589015
2439	25.75793947
2440	25.75456876
2441	25.75152714
2442	25.74878482
2443	25.74689444
2444	25.74560665
2445	25.74405497
2446	25.74092004
2447	25.73833389
2448	25.73626117
2449	25.73274893
2450	25.73123105
2451	25.72768133
2452	25.72471416
2453	25.72307471
2454	25.72032634
2455	25.7172181
2456	25.71469772
2457	25.71105854
2458	25.70920146
2459	25.70645033
2460	25.70492786
2461	25.70133797
2462	25.69996281
2463	25.69577382
2464	25.69288146
2465	25.69037688
2466	25.68811214
2467	25.68584014
2468	25.68421743
2469	25.68150039
2470	25.6779933
2471	25.67639538
2472	25.6741538
2473	25.67273063
2474	25.67080813
2475	25.66846729
2476	25.66629641
2477	25.66466658
2478	25.66340995
2479	25.66120474
2480	25.66000561
2481	25.65887245
2482	25.65620087
2483	25.65471163
2484	25.65211239
2485	25.6503898
2486	25.6487902
2487	25.64700699
2488	25.64559621
2489	25.64470506
2490	25.64241505
2491	25.64087512
2492	25.63768457
2493	25.63465436
2494	25.63178995
2495	25.62978371
2496	25.62695971
2497	25.62483504
2498	25.62336155
2499	25.62078932
2500	25.61945922
2501	25.61637668
2502	25.61436313
2503	25.61316334
2504	25.61207495
2505	25.61016004
2506	25.60758906
2507	25.60577862
2508	25.60414761
2509	25.60303906
2510	25.6012755
2511	25.59923976
2512	25.5978626
2513	25.59538398
2514	25.59392351
2515	25.5914782
2516	25.58882704
2517	25.58746243
2518	25.58410277
2519	25.5822239
2520	25.58115615
2521	25.58014604
2522	25.57697793
2523	25.57476515
2524	25.57180628
2525	25.56937969
2526	25.56671414
2527	25.56486223
2528	25.56238172
2529	25.56044953
2530	25.55860356
2531	25.55702482
2532	25.55610299
2533	25.55417622
2534	25.552372
2535	25.54883097
2536	25.54719271
2537	25.54497315
2538	25.54345006
2539	25.54210647
2540	25.54051297
2541	25.53856295
2542	25.53599618
2543	25.53327876
2544	25.5301273
2545	25.52753482
2546	25.52568855
2547	25.52383414
2548	25.52261236
2549	25.52122704
2550	25.51954054
2551	25.51709309
2552	25.51480379
2553	25.51365205
2554	25.51098237
2555	25.50858223
2556	25.50714826
2557	25.50584658
2558	25.50381601
2559	25.5012798
2560	25.49776134
2561	25.49471987
2562	25.49131616
2563	25.49011571
2564	25.48825692
2565	25.48620681
2566	25.48536496
2567	25.48354794
2568	25.4819602
2569	25.48011508
2570	25.47792886
2571	25.47451089
2572	25.47272679
2573	25.47030523
2574	25.46853748
2575	25.46632948
2576	25.46493096
2577	25.46335184
2578	25.46114805
2579	25.4587707
2580	25.45738009
2581	25.45552543
2582	25.45207123
2583	25.4487623
2584	25.44542449
2585	25.4437987
2586	25.44087351
2587	25.43956677
2588	25.43847383
2589	25.43708021
2590	25.43489037
2591	25.43364622
2592	25.43059061
2593	25.42869799
2594	25.42726483
2595	25.4247712
2596	25.42198485
2597	25.4205536
2598	25.41873676
2599	25.41656436
2600	25.41362026
2601	25.41070314
2602	25.40873639
2603	25.40753272
2604	25.40545644
2605	25.40254265
2606	25.40028437
2607	25.39792299
2608	25.39500439
2609	25.39190135
2610	25.38907289
2611	25.38755497
2612	25.38589253
2613	25.38298713
2614	25.3799167
2615	25.37696883
2616	25.37505067
2617	25.37245338
2618	25.37048863
2619	25.3694125
2620	25.36847658
2621	25.36627261
2622	25.36475025
2623	25.36289808
2624	25.3608901
2625	25.35952359
2626	25.35798503
2627	25.35538196
2628	25.35412013
2629	25.35088457
2630	25.3494955
2631	25.34773503
2632	25.34614639
2633	25.34437346
2634	25.34194692
2635	25.33971464
2636	25.33781356
2637	25.33525884
2638	25.33313404
2639	25.33061044
2640	25.32905131
2641	25.32601862
2642	25.32302516
2643	25.32080547
2644	25.3197588
2645	25.31826718
2646	25.31763784
2647	25.31558476
2648	25.31344443
2649	25.31082298
2650	25.30886341
2651	25.30727548
2652	25.30541435
2653	25.30351324
2654	25.30122581
2655	25.29909731
2656	25.29766116
2657	25.29528806
2658	25.2934744
2659	25.29231051
2660	25.2908969
2661	25.28813209
2662	25.28649557
2663	25.28337621
2664	25.28119735
2665	25.27911112
2666	25.27621022
2667	25.27495298
2668	25.27195546
2669	25.27019439
2670	25.26828931
2671	25.26558805
2672	25.26315333
2673	25.2616939
2674	25.26026786
2675	25.25864427
2676	25.25731888
2677	25.25512606
2678	25.25377831
2679	25.25278576
2680	25.25101946
2681	25.24973149
2682	25.24717712
2683	25.24419913
2684	25.24204992
2685	25.24079919
2686	25.23777133
2687	25.23522392
2688	25.23409894
2689	25.23068535
2690	25.22869281
2691	25.22632951
2692	25.22419581
2693	25.22266014
2694	25.22181057
2695	25.2208012
2696	25.21790421
2697	25.21647002
2698	25.21368972
2699	25.21075629
2700	25.20782867
2701	25.2054487
2702	25.20456567
2703	25.20318683
2704	25.20024906
2705	25.19880119
2706	25.19763111
2707	25.19621544
2708	25.19425131
2709	25.19262842
2710	25.18992481
2711	25.18836469
2712	25.18528419
2713	25.18340126
2714	25.18192284
2715	25.18011236
2716	25.17720294
2717	25.17577074
2718	25.17274405
2719	25.17039727
2720	25.16735338
2721	25.16585842
2722	25.16467154
2723	25.16335766
2724	25.16047447
2725	25.15731319
2726	25.15635293
2727	25.15526989
2728	25.15342784
2729	25.15136689
2730	25.14835903
2731	25.14601066
2732	25.14389402
2733	25.14052596
2734	25.13923199
2735	25.13749057
2736	25.13469201
2737	25.13270945
2738	25.13004628
2739	25.12938869
2740	25.1270017
2741	25.12415349
2742	25.12215464
2743	25.12047845
2744	25.11801874
2745	25.11520386
2746	25.11387352
2747	25.1118858
2748	25.11002408
2749	25.10804511
2750	25.10617652
2751	25.10529283
2752	25.10352634
2753	25.10165342
2754	25.09884507
2755	25.09732457
2756	25.09444222
2757	25.09345925
2758	25.0923962
2759	25.08838549
2760	25.08567532
2761	25.08394721
2762	25.08219057
2763	25.0810737
2764	25.07922997
2765	25.07626877
2766	25.07352338
2767	25.07188678
2768	25.07012384
2769	25.06841904
2770	25.0669149
2771	25.06461937
2772	25.06311135
2773	25.06120838
2774	25.0597824
2775	25.05776583
2776	25.0557844
2777	25.05393298
2778	25.05208863
2779	25.04936326
2780	25.0475798
2781	25.04626739
2782	25.0450972
2783	25.04392337
2784	25.04225568
2785	25.03950635
2786	25.03779943
2787	25.03481764
2788	25.03287367
2789	25.03208538
2790	25.03123978
2791	25.02854903
2792	25.02696741
2793	25.02450317
2794	25.0221829
2795	25.01960103
2796	25.01756697
2797	25.01480369
2798	25.01310495
2799	25.01118673
2800	25.00953072
2801	25.00647454
2802	25.00466093
2803	25.00177924
2804	24.99916616
2805	24.99692223
2806	24.9950289
2807	24.99421373
2808	24.99196939
2809	24.99054779
2810	24.98838151
2811	24.98600269
2812	24.98431089
2813	24.98168479
2814	24.98060827
2815	24.97885685
2816	24.97687659
2817	24.97460566
2818	24.9727186
2819	24.97101567
2820	24.96870735
2821	24.9668285
2822	24.96570676
2823	24.96344419
2824	24.96167017
2825	24.9598878
2826	24.958727
2827	24.95593819
2828	24.95346316
2829	24.95120542
2830	24.94896981
2831	24.94795815
2832	24.94686268
2833	24.94518817
2834	24.94227717
2835	24.94020989
2836	24.93926608
2837	24.93756817
2838	24.93622801
2839	24.93415495
2840	24.93211766
2841	24.93083364
2842	24.92938974
2843	24.92721205
2844	24.92533857
2845	24.92257735
2846	24.92113945
2847	24.91945599
2848	24.91713231
2849	24.91497052
2850	24.91271138
2851	24.91029783
2852	24.9088448
2853	24.90669721
2854	24.90343269
2855	24.90188522
2856	24.89929561
2857	24.89673887
2858	24.89446059
2859	24.89353727
2860	24.89061887
2861	24.8885329
2862	24.88627304
2863	24.88443715
2864	24.8834055
2865	24.88038662
2866	24.87894387
2867	24.87714482
2868	24.87456209
2869	24.87243958
2870	24.86989648
2871	24.86754354
2872	24.86490935
2873	24.86215879
2874	24.86053369
2875	24.85801919
2876	24.85555175
2877	24.8539456
2878	24.85251403
2879	24.85070343
2880	24.84951957
2881	24.84700955
2882	24.84473437
2883	24.84323
2884	24.84180961
2885	24.840501
2886	24.83826151
2887	24.83645255
2888	24.83466379
2889	24.83301069
2890	24.83141797
2891	24.82944569
2892	24.82800275
2893	24.82592279
2894	24.82526914
2895	24.82406838
2896	24.82287545
2897	24.82127852
2898	24.81910098
2899	24.81704128
2900	24.81601365
2901	24.81477093
2902	24.81293833
2903	24.80984923
2904	24.80893838
2905	24.8065686
2906	24.80432974
2907	24.80342113
2908	24.80223898
2909	24.80034342
2910	24.79850608
2911	24.79749497
2912	24.79607087
2913	24.79403801
2914	24.7906842
2915	24.78978047
2916	24.78858674
2917	24.78693113
2918	24.78451768
2919	24.7829038
2920	24.78161614
2921	24.77972208
2922	24.77843431
2923	24.77680759
2924	24.77524167
2925	24.77259312
2926	24.77085859
2927	24.76914477
2928	24.76742012
2929	24.76524853
2930	24.76304238
2931	24.76127689
2932	24.75895406
2933	24.75671118
2934	24.7543635
2935	24.75188994
2936	24.75100341
2937	24.74994734
2938	24.74667249
2939	24.74467363
2940	24.74361929
2941	24.74166168
2942	24.73962266
2943	24.73813283
2944	24.73602456
2945	24.73519528
2946	24.73283403
2947	24.73164724
2948	24.73002204
2949	24.72812766
2950	24.72431451
2951	24.72247651
2952	24.72117124
2953	24.71911641
2954	24.71732796
2955	24.71529073
2956	24.71361875
2957	24.71172275
2958	24.71080462
2959	24.70945061
2960	24.70820879
2961	24.7062306
2962	24.70426669
2963	24.70333061
2964	24.70205693
2965	24.70037375
2966	24.69810937
2967	24.69526089
2968	24.69348128
2969	24.69148178
2970	24.69031486
2971	24.68963019
2972	24.68696665
2973	24.68469516
2974	24.68191107
2975	24.67943042
2976	24.67815457
2977	24.67569545
2978	24.6744597
2979	24.67285337
2980	24.67193501
2981	24.67050841
2982	24.66786121
2983	24.66699076
2984	24.66552414
2985	24.66409257
2986	24.66257575
2987	24.66131467
2988	24.65932685
2989	24.65689405
2990	24.65482972
2991	24.65260581
2992	24.65071055
2993	24.64886113
2994	24.64744961
2995	24.6450941
2996	24.64291984
2997	24.64014624
2998	24.63888348
2999	24.6372496
3000	24.6351805
3001	24.63317898
3002	24.63161892
3003	24.63039044
3004	24.62810709
3005	24.62685978
3006	24.62594936
3007	24.62510937
3008	24.62328431
3009	24.62054281
3010	24.61833279
3011	24.61487583
3012	24.61370797
3013	24.61045469
3014	24.60825789
3015	24.6060756
3016	24.60393149
3017	24.60274951
3018	24.6012014
3019	24.59999157
3020	24.59757714
3021	24.5962327
3022	24.59483785
3023	24.59284794
3024	24.59145191
3025	24.58869011
3026	24.58713281
3027	24.58653205
3028	24.58399902
3029	24.58263678
3030	24.5810868
3031	24.57858417
3032	24.57681022
3033	24.57392318
3034	24.57169585
3035	24.56983288
3036	24.56798744
3037	24.56618548
3038	24.56466795
3039	24.56268422
3040	24.56155327
3041	24.55991678
3042	24.55801297
3043	24.55647159
3044	24.55535075
3045	24.55337256
3046	24.55242073
3047	24.55123272
3048	24.54958451
3049	24.54819116
3050	24.54495231
3051	24.54307715
3052	24.54129761
3053	24.53953434
3054	24.53774257
3055	24.5355531
3056	24.53258821
3057	24.53009062
3058	24.52888863
3059	24.52710893
3060	24.52584375
3061	24.52423593
3062	24.52233993
3063	24.52058001
3064	24.51838837
3065	24.5166585
3066	24.51439803
3067	24.51237882
3068	24.51104061
3069	24.50973224
3070	24.50788468
3071	24.50680573
3072	24.50527754
3073	24.50397476
3074	24.50277398
3075	24.50022286
3076	24.49833223
3077	24.49648065
3078	24.49408838
3079	24.49321314
3080	24.49182248
3081	24.48993528
3082	24.48810862
3083	24.4869005
3084	24.48452869
3085	24.48279875
3086	24.48173228
3087	24.48058926
3088	24.47910749
3089	24.47730795
3090	24.47647275
3091	24.47515892
3092	24.47375824
3093	24.4718361
3094	24.46895199
3095	24.4673499
3096	24.46515131
3097	24.46339217
3098	24.46137619
3099	24.45963478
3100	24.45858238
3101	24.45605054
3102	24.454677
3103	24.45339625
3104	24.45186724
3105	24.44984437
3106	24.44849035
3107	24.446053
3108	24.44484419
3109	24.44251516
3110	24.4395595
3111	24.43736778
3112	24.43623223
3113	24.4343862
3114	24.43299427
3115	24.43112897
3116	24.42961179
3117	24.42841751
3118	24.42666073
3119	24.42497787
3120	24.42355787
3121	24.42179884
3122	24.42007363
3123	24.41866554
3124	24.41596882
3125	24.41455332
3126	24.41314928
3127	24.41177662
3128	24.40953634
3129	24.40796965
3130	24.4057417
3131	24.40394415
3132	24.40126346
3133	24.39940928
3134	24.39762984
3135	24.39654458
3136	24.39478222
3137	24.39301483
3138	24.39166249
3139	24.38999491
3140	24.3879036
3141	24.38586786
3142	24.38326935
3143	24.38271604
3144	24.38066097
3145	24.37851554
3146	24.37704302
3147	24.37407224
3148	24.37245807
3149	24.37071037
3150	24.36863544
3151	24.36647437
3152	24.36461417
3153	24.36289999
3154	24.3613142
3155	24.35922555
3156	24.35664288
3157	24.35467069
3158	24.35310049
3159	24.35182692
3160	24.34922318
3161	24.34798057
3162	24.34627061
3163	24.34478706
3164	24.34319751
3165	24.34108446
3166	24.33858144
3167	24.33723559
3168	24.33575759
3169	24.33365024
3170	24.33266904
3171	24.3310779
3172	24.32941944
3173	24.32813054
3174	24.32685195
3175	24.32519733
3176	24.32432328
3177	24.3228034
3178	24.3212277
3179	24.3200548
3180	24.31865997
3181	24.31715933
3182	24.31517342
3183	24.31259506
3184	24.31128677
3185	24.30942624
3186	24.3080566
3187	24.30635662
3188	24.30460266
3189	24.30330666
3190	24.30197124
3191	24.30053373
3192	24.29856578
3193	24.29734666
3194	24.29612357
3195	24.29466921
3196	24.29395602
3197	24.29231578
3198	24.29046277
3199	24.28877457
3200	24.28614838
3201	24.28465295
3202	24.28340507
3203	24.28080265
3204	24.27961445
3205	24.27836817
3206	24.27625967
3207	24.27473781
3208	24.27220389
3209	24.27057895
3210	24.26940381
3211	24.268238
3212	24.26675864
3213	24.26586834
3214	24.26354647
3215	24.26071188
3216	24.25938253
3217	24.25798666
3218	24.25724244
3219	24.25587142
3220	24.25336535
3221	24.25185743
